collection,gpp_no,accession_number,culture_general,culture_specific,country_production,region_production,date_earliest,mean_date,date_latest,period,art_period,war,dynasty,dynasty_simple,reign,material,technique,description,ware,maker,object_type,dimensions,N_gpp_no
bapd,bapd_24747,"salonica, archaeological museum: 14328",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_24932,"oxford, ashmolean museum: 1933.1643",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_24937,"oxford, ashmolean museum: 1961.542",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_25058,"london, market, christie's",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_25699,"dresden, staatliche kunstsammlungen, albertinum",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_2575,"copenhagen, ny carlsberg glyptothek: 2791",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2609,"london, market, christie's | northampton, castle ashby: 28",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_black-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_265,"paris, musée du louvre: ca681",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2700,"palermo, mormino collection: 323",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2701,"palermo, palazzo branciforte | palermo, mormino collection: 310",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2705,"palermo, mormino collection: 338",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2708,"palermo, mormino collection: 327",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_274068,"warsaw, national museum: 198057",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_274069,"warsaw, national museum: 198058",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275165,"oxford, ashmolean museum: v525 | oxford, ashmolean museum: g275",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_volute,NA,1
bapd,bapd_2752,"boston (ma), museum of fine arts: 1970.428 | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2753,"paris, musée du louvre: ca1640",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275306,"caltanisetta, museo civico",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275310,"würzburg, universität, martin von wagner museum: h4967",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275311,"bologna, museo civico archeologico: pu320",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275312,"wilanow, palace museum: 5408 | wilanow, stanislaw kostka potocki | warsaw, national museum: 147369",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_275315,"palermo, mormino collection: 182 | palermo, mormino collection: 23",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275316,"palermo, mormino collection: 32 | palermo, mormino collection: 174",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275317,"palermo, mormino collection: 166",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275318,"palermo, mormino collection: 209 | palermo, mormino collection: 30",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275319,"philadelphia (pa), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275320,"philadelphia (pa), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275321,"warsaw, national museum: 198056",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275322,"new york (ny), market, christie's | basel, market, münzen und medaillen a.g. | new york (ny), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275323,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275325,"durham (nc), duke university, museum of art: 1966.6 | philadelphia (pa), market | london, market, sotheby's",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275326,"palermo, private",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275327,"palermo, palazzo branciforte: 165 | palermo, mormino collection: 165 | palermo, mormino collection: 29",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275328,"philadelphia (pa), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275329,"basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275330,"paestum, museo archeologico nazionale: and111",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275331,"palermo, mormino collection: 15",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275332,"sofia, national museum: 7554",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_275333,"philadelphia (pa), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275336,"lecce, museo provinciale sigismaondo castromediano: s84",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275337,"naples, museo archeologico nazionale: 1105",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275338,"paestum, museo archeologico nazionale: and111a",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275339,"palermo, mormino collection: 4",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275340,"paestum, museo archeologico nazionale: and109",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275341,"paestum, museo archeologico nazionale: and111b",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275342,"palermo, palazzo branciforte: 177 | palermo, mormino collection: 33",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275343,"corinth, archaeological museum: c393",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_275344,"catania, museo civico castello ursino: mb4211",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275345,"reggio calabria, museo nazionale: 6267",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275346,"naples, museo archeologico nazionale: 81597 | naples, museo archeologico nazionale: h3075",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275347,"syracuse, museo archeologico regionale paolo orsi: 2419",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275348,"naples, museo archeologico nazionale: h2341 | naples, museo archeologico nazionale: m1398 | naples, museo archeologico nazionale: 81587",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275350,"palermo, palazzo branciforte: 168 | palermo, mormino collection: 168 | palermo, mormino collection: 34",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275351,"syracuse, museo archeologico regionale paolo orsi: 43988",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275352,"lecce, museo provinciale sigismaondo castromediano: 596",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275353,"mainz, johannes gutenberg universität: 19",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275354,"lausanne, musee historique: 77",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_275356,"palermo, museo archeologico regionale: 185 | palermo, mormino collection: 28",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275357,"palermo, museo archeologico regionale: 164",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275358,"philadelphia (pa), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275360,"luzern, market, ars antiqua",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275363,"palermo, museo archeologico regionale: 170 | palermo, mormino collection: 25",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275364,"malibu (ca), the j. paul getty museum: 86.ae.253 | luzern, market, ars antiqua | greenwich (ct), private, m. and w. bareiss: 105 | malibu (ca), the j. paul getty museum: s80.ae.257",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275366,"athens, museum for cycladic and archaic art: 6",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275369,"bergen, museum of applied art: vk62.117 | bergen, private",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275370,"palermo, mormino collection: 24",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275372,"laon, musee archeologique municipal: 37.1036",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_275410,"oxford, ashmolean museum: 1964.324 | oxford, miss margerie taylor",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_275429,"nicosia, cyprus museum: c6294",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_275435,"laon, musee archeologique municipal: 37.1020",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_275447,"ferrara, museo nazionale di spina: 44893",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_275448,"hannover, kestner museum: 1968.50 | philadelphia (pa), market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_275452,"warsaw, national museum: 198512",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_275458,"warsaw, national museum: 147955",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_275459,"warsaw, national museum: 147367 | wilanow, stanislaw kostka potocki | wilanow, palace museum: 5406",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_275461,"frankfurt, museum für vor- und frühgeschichte: b395 | rome, market",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_275463,"frankfurt, museum für vor- und frühgeschichte: b413",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_275473,"basel, antikenmuseum und sammlung ludwig: bs403 | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_calyx,NA,1
bapd,bapd_275653,"vienna, kunsthistorisches museum: 1874",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275656,"athens, m. vlasto",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275657,"lipari, museo eoliano: t233",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275670,"turin, museo di antichita: 2363 | turin, museo di antichita: 4609",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275671,"turin, museo di antichita: 4598 | turin, museo di antichita: 2367",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_275695,"london, market, bonhams | newcastle upon tyne, private, ralph holland",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_275800,"london, british museum: e472",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_276064,"göttingen, georg-august-universität: zv1965.141 | göttingen, georg-august-universität: k635",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_276066,"basel, antikenmuseum und sammlung ludwig: bs461 | riehen, private, h.hoek",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_276070,"trondheim, museum of applied art: nk4554",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_276076,"malibu (ca), the j. paul getty museum: 71.ae.442 | basel, private, borowski",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_276085,"kassel, staatliche museen kassel, antikensammlung: t682",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,stamnos,NA,1
bapd,bapd_276095,"malibu (ca), the j. paul getty museum: 86.ae.188 | greenwich (ct), private, m. and w. bareiss: 135",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_276096,"malibu (ca), the j. paul getty museum: 86.ae.189 | greenwich (ct), private, m. and w. bareiss: 136",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_276097,"malibu (ca), the j. paul getty museum: 86.ae.236 | greenwich (ct), private, m. and w. bareiss: 140 | malibu (ca), the j. paul getty museum: s80.ae.258",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_276099,"basel, antikenmuseum und sammlung ludwig: bs416",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_276114,"bochum, ruhr universität, kunstsammlungen: s514 | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,hydria,NA,1
bapd,bapd_276115,market,european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_280245,"ghent, university: 15",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_28072,"london, market, ede | london, market, sotheby's",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_29225,"munich, market, gorny und mosch | -, earl of shelburne | zurich, market, rhea galerie | zurich, private, leo mildenberg | amsterdam, market, zilverberg | london, market, christie's | london, market, bonhams",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_2940,"oxford, ashmolean museum: 1890.22 | oxford, ashmolean museum: v279",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_2944,"nicosia, cyprus museum | kyrenia, museum: 111",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_30042,"kiel, antikensammlung: b531",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_30066,"kiel, antikensammlung: b49",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_30070,"berlin, lost: f2490 | kiel, antikensammlung: l56",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_3020,"ithaca (ny), museum",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3022,"athens, national museum: 1941",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3023,"new york (ny), metropolitan museum: 06.1075",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3025,"athens, national museum: 16422",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_30253,"omaha (nb), joslyn art museum: 1954.2",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3026,"new york (ny), metropolitan museum: 57.12.24",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_30273,"dublin, university college: 570 | dublin, national museum of ireland: 1910.69 | dublin, university college: v6001",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_30308,"richmond (va), museum of fine arts: 78.145 | new york (ny), market, emmerich | basel, market, münzen und medaillen a.g.",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,alabastron,NA,1
bapd,bapd_30321,"agrigento, museo archeologico regionale: 4688",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_bell,NA,1
bapd,bapd_30360,"malibu (ca), the j. paul getty museum: 80.ae.100",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos_squat,NA,1
bapd,bapd_30438,"basel, antikenmuseum und sammlung ludwig: ka430",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,oinochoe,NA,1
bapd,bapd_30555,"brunswick (me), bowdoin college: 1913.8",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_31648,"ferrara, museo nazionale di spina: t55avp | ferrara, museo nazionale di spina: 4110",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,krater_column,NA,1
bapd,bapd_31658,"kiel, antikensammlung: b516",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3424,"palermo, mormino collection: 201",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3434,"palermo, mormino collection: 301",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3436,"palermo, mormino collection: 172",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3439,"palermo, mormino collection: 798",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3444,"palermo, mormino collection: 662",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3446,"palermo, mormino collection: 722",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3448,"palermo, mormino collection: 31",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3452,"palermo, mormino collection: 375",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
bapd,bapd_3544,"london, market, sotheby's",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,pelike,NA,1
bapd,bapd_3621,"london, market, ede | london, market, sotheby's",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,amphora_neck,NA,1
bapd,bapd_3711,"winterthur, archäologische sammlung: 419",european,greek,greece,attica,-475,-450,-425,NA,Classical,Before,NA,NA,NA,ceramic,athenian_red-figure,NA,NA,NA,lekythos,NA,1
